phase,talker,behaviour,dialogue,nextPhases
3,사달멜리크,,내가 이렇게 술 만드는 일에 아직 매달리는 이유를 떠올려 봤어.,
3,사달멜리크,,난 그냥 내 손 안에 밤하늘을 넣고 싶었던 것 같아.,
3,사달멜리크,,"내게 밤하늘은 구원이었으니, 그걸 보는 사람은 구원받을 거라 생각하는 거지.",
3,사달멜리크,,그 밤하늘이 담긴 술을 만든 나 또한 구원받고.,
3,사달멜리크,,…….,
3,사달멜리크,,이젠 그럴 필요가 없지.,
3,사달멜리크,,나에게 구원받은 동시에 나를 구원하는 사람을 만났으니.,
3,사달멜리크,,당분간은 술 만드는 일에 매진하지 않기로 했어. 더 재밌는 일들이 충분히 있으니까.,
3,사달멜리크,,"다른 별들도 좀 만나보고, 밤하늘 속에서 새로운 풍경도 찾아보고.",
3,사달멜리크,,아케르도 원한다면 아케르도 함께.,
3,player,,그렇게 관둬도 괜찮겠어?,
3,사달멜리크,,"뭐, 습관이 되어버렸으니 금세 그만두기는 쉽지 않겠지.",
3,사달멜리크,,"하지만 모처럼 밤하늘 한가운데 있으니까, 위에만 있는 게 아닌, 모든 방향에 펼쳐진 이 빛나는 풍경을 즐겨야지.",
3,사달멜리크,,땅 위에 있는 사람 중에도 분명 나처럼 밤하늘에 위로받는 사람들이 분명 있을 거야.,
3,사달멜리크,,"그런 사람들을 위해서라도, 지금처럼 계속 빛날 거야.",
3,사달멜리크,,너도 밤하늘에 위로받는 사람 중 한 명이겠지.,
3,player,,…….,
3,player,,그렇네요. 하늘에 뜬 별들로부터 위로받고 있으니까.,
3,사달멜리크,,"웃긴 이야기지만, 정말 말 그대로네.",
3,사달멜리크,,"있잖아, 조언 하나 해줄게.",
3,사달멜리크,,네가 품고 있는 상처가 있다면 마음속에만 갖고 있지 마.,
3,사달멜리크,,다른 사람들에게 이야기하고 싶지 않은 거라도 괜찮아.,
3,사달멜리크,,여긴 너와 이야기할 수 있는 수많은 별이 있으니까.,
3,사달멜리크,,꼭 직접 상처를 꺼내놓지 않아도 돼.,
3,사달멜리크,,이 많은 별 중 네가 가진 아픔 중 비슷한 걸 가진 별 하나가 없겠어?,
3,사달멜리크,,그 애와 많은 이야기를 나눠봐. 네 상처를 억지로 꺼내기보다는 그게 더 좋을 수도 있을 테니까.,
3,사달멜리크,,언제나 널 응원할게.,
